freq,indic_is,unit,geo,year,value_raw,value,indic_is_label,unit_label,geo_label,nuts1_name,country_code,nuts_level
A,I_DSK2_LM,PC_IND_IU3,BE1,2025,5.24 ,5.24,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,BE,1
A,I_DSK2_LM,PC_IND_IU3,BE2,2025,3.96 ,3.96,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Vlaams Gewest,Vlaams Gewest,BE,1
A,I_DSK2_LM,PC_IND_IU3,BE3,2025,4.45 ,4.45,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Région wallonne,Région wallonne,BE,1
A,I_DSK2_LM,PC_IND_IU3,BG3,2025,12.92 ,12.92,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Severna i Yugoiztochna Bulgaria,Severna i Yugoiztochna Bulgaria,BG,1
A,I_DSK2_LM,PC_IND_IU3,BG4,2025,9.89 ,9.89,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Yugozapadna i Yuzhna tsentralna Bulgaria,Yugozapadna i Yuzhna tsentralna Bulgaria,BG,1
A,I_DSK2_LM,PC_IND_IU3,DE2,2025,5.85 ,5.85,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Bayern,Bayern,DE,1
A,I_DSK2_LM,PC_IND_IU3,DE3,2025,2.91 ,2.91,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Berlin,Berlin,DE,1
A,I_DSK2_LM,PC_IND_IU3,DE4,2025,2.90 ,2.9,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Brandenburg,Brandenburg,DE,1
A,I_DSK2_LM,PC_IND_IU3,DE6,2025,3.50 ,3.5,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Hamburg,Hamburg,DE,1
A,I_DSK2_LM,PC_IND_IU3,DE7,2025,3.71 ,3.71,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Hessen,Hessen,DE,1
A,I_DSK2_LM,PC_IND_IU3,DE8,2025,5.18 u,5.18,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,DE,1
A,I_DSK2_LM,PC_IND_IU3,DE9,2025,2.79 ,2.79,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Niedersachsen,Niedersachsen,DE,1
A,I_DSK2_LM,PC_IND_IU3,DEA,2025,3.55 ,3.55,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Nordrhein-Westfalen,Nordrhein-Westfalen,DE,1
A,I_DSK2_LM,PC_IND_IU3,DED,2025,4.32 ,4.32,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Sachsen,Sachsen,DE,1
A,I_DSK2_LM,PC_IND_IU3,DEE,2025,9.58 ,9.58,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Sachsen-Anhalt,Sachsen-Anhalt,DE,1
A,I_DSK2_LM,PC_IND_IU3,DEF,2025,4.77 ,4.77,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Schleswig-Holstein,Schleswig-Holstein,DE,1
A,I_DSK2_LM,PC_IND_IU3,EL3,2025,4.54 ,4.54,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Attiki,Attiki,EL,1
A,I_DSK2_LM,PC_IND_IU3,EL4,2025,3.15 ,3.15,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,"Nisia Aigaiou, Kriti","Nisia Aigaiou, Kriti",EL,1
A,I_DSK2_LM,PC_IND_IU3,EL5,2025,3.73 ,3.73,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Voreia Elláda,Voreia Elláda,EL,1
A,I_DSK2_LM,PC_IND_IU3,EL6,2025,5.05 ,5.05,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Kentriki Elláda,Kentriki Elláda,EL,1
A,I_DSK2_LM,PC_IND_IU3,ES1,2025,4.84 ,4.84,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Noroeste,Noroeste,ES,1
A,I_DSK2_LM,PC_IND_IU3,ES2,2025,3.02 ,3.02,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Noreste,Noreste,ES,1
A,I_DSK2_LM,PC_IND_IU3,ES3,2025,3.51 ,3.51,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Comunidad de Madrid,Comunidad de Madrid,ES,1
A,I_DSK2_LM,PC_IND_IU3,ES4,2025,5.73 ,5.73,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Centro (ES),Centro (ES),ES,1
A,I_DSK2_LM,PC_IND_IU3,ES5,2025,3.23 ,3.23,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Este,Este,ES,1
A,I_DSK2_LM,PC_IND_IU3,ES6,2025,5.37 ,5.37,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Sur,Sur,ES,1
A,I_DSK2_LM,PC_IND_IU3,ES7,2025,4.53 ,4.53,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Canarias,Canarias,ES,1
A,I_DSK2_LM,PC_IND_IU3,FR1,2025,3.76 u,3.76,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Ile de France,Ile-de-France,FR,1
A,I_DSK2_LM,PC_IND_IU3,FRB,2025,3.71 u,3.71,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Centre — Val de Loire,Centre — Val de Loire,FR,1
A,I_DSK2_LM,PC_IND_IU3,FRC,2025,4.15 u,4.15,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté,FR,1
A,I_DSK2_LM,PC_IND_IU3,FRD,2025,4.55 u,4.55,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Normandie,Normandie,FR,1
A,I_DSK2_LM,PC_IND_IU3,FRE,2025,5.17 u,5.17,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Hauts-de-France,Hauts-de-France,FR,1
A,I_DSK2_LM,PC_IND_IU3,FRF,2025,4.58 u,4.58,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Grand Est,Grand Est,FR,1
A,I_DSK2_LM,PC_IND_IU3,FRG,2025,3.50 u,3.5,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Pays de la Loire,Pays de la Loire,FR,1
A,I_DSK2_LM,PC_IND_IU3,FRH,2025,3.98 u,3.98,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Bretagne,Bretagne,FR,1
A,I_DSK2_LM,PC_IND_IU3,FRI,2025,3.07 u,3.07,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Nouvelle-Aquitaine,Nouvelle-Aquitaine,FR,1
A,I_DSK2_LM,PC_IND_IU3,FRJ,2025,3.38 u,3.38,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Occitanie,Occitanie,FR,1
A,I_DSK2_LM,PC_IND_IU3,FRK,2025,3.26 u,3.26,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes,FR,1
A,I_DSK2_LM,PC_IND_IU3,FRL,2025,3.32 u,3.32,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Provence-Alpes-Côte d’Azur,Provence-Alpes-Côte d’Azur,FR,1
A,I_DSK2_LM,PC_IND_IU3,FRM,2025,0 u,0.0,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Corse,Corse,FR,1
A,I_DSK2_LM,PC_IND_IU3,FRY,2025,9.09 u,9.09,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,RUP FR — Régions Ultrapériphériques Françaises,RUP FR — Régions Ultrapériphériques Françaises,FR,1
A,I_DSK2_LM,PC_IND_IU3,HU1,2025,2.57 ,2.57,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Közép-Magyarország,Közép-Magyarország,HU,1
A,I_DSK2_LM,PC_IND_IU3,HU2,2025,5.48 ,5.48,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Dunántúl,Dunántúl,HU,1
A,I_DSK2_LM,PC_IND_IU3,HU3,2025,6.02 ,6.02,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Alföld és Észak,Alföld és Észak,HU,1
A,I_DSK2_LM,PC_IND_IU3,ITC,2025,4.26 ,4.26,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Nord-Ovest,Nord-Ovest,IT,1
A,I_DSK2_LM,PC_IND_IU3,ITF,2025,8.18 ,8.18,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Sud,Sud,IT,1
A,I_DSK2_LM,PC_IND_IU3,ITG,2025,7.81 ,7.81,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Isole,Isole,IT,1
A,I_DSK2_LM,PC_IND_IU3,ITH,2025,4.32 ,4.32,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Nord-Est,Nord-Est,IT,1
A,I_DSK2_LM,PC_IND_IU3,ITI,2025,5.54 ,5.54,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Centro (IT),Centro (IT),IT,1
A,I_DSK2_LM,PC_IND_IU3,NL1,2025,1.07 ,1.07,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Noord-Nederland,Noord-Nederland,NL,1
A,I_DSK2_LM,PC_IND_IU3,NL2,2025,0.66 ,0.66,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Oost-Nederland,Oost-Nederland,NL,1
A,I_DSK2_LM,PC_IND_IU3,NL3,2025,0.90 ,0.9,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,West-Nederland,West-Nederland,NL,1
A,I_DSK2_LM,PC_IND_IU3,NL4,2025,1.12 ,1.12,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Zuid-Nederland,Zuid-Nederland,NL,1
A,I_DSK2_LM,PC_IND_IU3,PL2,2025,5.82 ,5.82,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Makroregion południowy,Makroregion południowy,PL,1
A,I_DSK2_LM,PC_IND_IU3,PL4,2025,9.26 ,9.26,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Makroregion północno-zachodni,Makroregion północno-zachodni,PL,1
A,I_DSK2_LM,PC_IND_IU3,PL5,2025,4.40 ,4.4,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Makroregion południowo-zachodni,Makroregion południowo-zachodni,PL,1
A,I_DSK2_LM,PC_IND_IU3,PL6,2025,8.49 ,8.49,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Makroregion północny,Makroregion północny,PL,1
A,I_DSK2_LM,PC_IND_IU3,PL7,2025,6.97 ,6.97,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Makroregion centralny,Makroregion centralny,PL,1
A,I_DSK2_LM,PC_IND_IU3,PL8,2025,9.41 ,9.41,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Makroregion wschodni,Makroregion wschodni,PL,1
A,I_DSK2_LM,PC_IND_IU3,PL9,2025,4.54 ,4.54,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Makroregion województwo mazowieckie,Makroregion województwo mazowieckie,PL,1
A,I_DSK2_LM,PC_IND_IU3,PT1,2025,4.77 ,4.77,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Continente,Continente,PT,1
A,I_DSK2_LM,PC_IND_IU3,PT2,2025,7.90 ,7.9,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Região Autónoma dos Açores,Região Autónoma dos Açores,PT,1
A,I_DSK2_LM,PC_IND_IU3,PT3,2025,6.48 ,6.48,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Região Autónoma da Madeira,Região Autónoma da Madeira,PT,1
A,I_DSK2_LM,PC_IND_IU3,RO1,2025,13.31 ,13.31,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Macroregiunea Unu,Macroregiunea Unu,RO,1
A,I_DSK2_LM,PC_IND_IU3,RO2,2025,12.44 ,12.44,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Macroregiunea Doi,Macroregiunea Doi,RO,1
A,I_DSK2_LM,PC_IND_IU3,RO3,2025,12.56 ,12.56,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Macroregiunea Trei,Macroregiunea Trei,RO,1
A,I_DSK2_LM,PC_IND_IU3,RO4,2025,12.41 ,12.41,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Macroregiunea Patru,Macroregiunea Patru,RO,1
A,I_DSK2_LM,PC_IND_IU3,RS1,2025,6.62 ,6.62,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Srbija - sever,Serbia - sever,RS,1
A,I_DSK2_LM,PC_IND_IU3,RS2,2025,9.91 ,9.91,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Srbija - jug,Serbia - jug ,RS,1
A,I_DSK2_LM,PC_IND_IU3,SE1,2025,2.52 ,2.52,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Östra Sverige,Östra Sverige,SE,1
A,I_DSK2_LM,PC_IND_IU3,SE2,2025,2.00 ,2.0,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Södra Sverige,Södra Sverige,SE,1
A,I_DSK2_LM,PC_IND_IU3,SE3,2025,1.65 ,1.65,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Norra Sverige,Norra Sverige,SE,1
A,I_DSK2_LM,PC_IND_IU3,TR1,2025,7.16 ,7.16,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,İstanbul,İstanbul,TR,1
A,I_DSK2_LM,PC_IND_IU3,TR2,2025,10.75 ,10.75,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Batı Marmara,Batı Marmara,TR,1
A,I_DSK2_LM,PC_IND_IU3,TR3,2025,10.36 ,10.36,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Ege,Ege,TR,1
A,I_DSK2_LM,PC_IND_IU3,TR4,2025,7.56 ,7.56,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Doğu Marmara,Doğu Marmara,TR,1
A,I_DSK2_LM,PC_IND_IU3,TR5,2025,7.11 ,7.11,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Batı Anadolu,Batı Anadolu,TR,1
A,I_DSK2_LM,PC_IND_IU3,TR6,2025,10.78 ,10.78,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Akdeniz,Akdeniz,TR,1
A,I_DSK2_LM,PC_IND_IU3,TR7,2025,11.87 ,11.87,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Orta Anadolu,Orta Anadolu,TR,1
A,I_DSK2_LM,PC_IND_IU3,TR8,2025,10.75 ,10.75,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Batı Karadeniz,Batı Karadeniz,TR,1
A,I_DSK2_LM,PC_IND_IU3,TR9,2025,11.65 ,11.65,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Doğu Karadeniz,Doğu Karadeniz,TR,1
A,I_DSK2_LM,PC_IND_IU3,TRA,2025,12.75 ,12.75,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Kuzeydoğu Anadolu,Kuzeydoğu Anadolu,TR,1
A,I_DSK2_LM,PC_IND_IU3,TRB,2025,14.75 ,14.75,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Ortadoğu Anadolu,Ortadoğu Anadolu,TR,1
A,I_DSK2_LM,PC_IND_IU3,TRC,2025,15.06 ,15.06,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Güneydoğu Anadolu,Güneydoğu Anadolu,TR,1
A,I_DSK2_LW,PC_IND,AT1,2025,15.94 ,15.94,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Ostösterreich,Ostösterreich,AT,1
A,I_DSK2_LW,PC_IND,AT2,2025,13.66 ,13.66,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Südösterreich,Südösterreich,AT,1
A,I_DSK2_LW,PC_IND,AT3,2025,15.44 ,15.44,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Westösterreich,Westösterreich,AT,1
A,I_DSK2_LW,PC_IND,BE1,2025,13.76 ,13.76,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,BE,1
A,I_DSK2_LW,PC_IND,BE2,2025,18.31 ,18.31,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Vlaams Gewest,Vlaams Gewest,BE,1
A,I_DSK2_LW,PC_IND,BE3,2025,18.78 ,18.78,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Région wallonne,Région wallonne,BE,1
A,I_DSK2_LW,PC_IND,BG3,2025,18.08 ,18.08,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Severna i Yugoiztochna Bulgaria,Severna i Yugoiztochna Bulgaria,BG,1
A,I_DSK2_LW,PC_IND,BG4,2025,18.46 ,18.46,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Yugozapadna i Yuzhna tsentralna Bulgaria,Yugozapadna i Yuzhna tsentralna Bulgaria,BG,1
A,I_DSK2_LW,PC_IND,DE1,2025,19.49 ,19.49,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Baden-Württemberg,Baden-Württemberg,DE,1
A,I_DSK2_LW,PC_IND,DE2,2025,20.95 ,20.95,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Bayern,Bayern,DE,1
A,I_DSK2_LW,PC_IND,DE3,2025,14.46 ,14.46,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Berlin,Berlin,DE,1
A,I_DSK2_LW,PC_IND,DE4,2025,15.11 ,15.11,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Brandenburg,Brandenburg,DE,1
A,I_DSK2_LW,PC_IND,DE6,2025,21.18 ,21.18,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Hamburg,Hamburg,DE,1
A,I_DSK2_LW,PC_IND,DE7,2025,26.46 ,26.46,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Hessen,Hessen,DE,1
A,I_DSK2_LW,PC_IND,DE8,2025,26.18 ,26.18,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,DE,1
A,I_DSK2_LW,PC_IND,DE9,2025,21.97 ,21.97,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Niedersachsen,Niedersachsen,DE,1
A,I_DSK2_LW,PC_IND,DEA,2025,19.50 ,19.5,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Nordrhein-Westfalen,Nordrhein-Westfalen,DE,1
A,I_DSK2_LW,PC_IND,DED,2025,16.18 ,16.18,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Sachsen,Sachsen,DE,1
A,I_DSK2_LW,PC_IND,DEE,2025,20.49 ,20.49,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Sachsen-Anhalt,Sachsen-Anhalt,DE,1
A,I_DSK2_LW,PC_IND,DEF,2025,17.00 ,17.0,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Schleswig-Holstein,Schleswig-Holstein,DE,1
A,I_DSK2_LW,PC_IND,EL3,2025,25.93 ,25.93,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Attiki,Attiki,EL,1
A,I_DSK2_LW,PC_IND,EL4,2025,19.29 ,19.29,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,"Nisia Aigaiou, Kriti","Nisia Aigaiou, Kriti",EL,1
A,I_DSK2_LW,PC_IND,EL5,2025,21.24 ,21.24,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Voreia Elláda,Voreia Elláda,EL,1
A,I_DSK2_LW,PC_IND,EL6,2025,24.37 ,24.37,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Kentriki Elláda,Kentriki Elláda,EL,1
A,I_DSK2_LW,PC_IND,ES1,2025,16.83 ,16.83,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Noroeste,Noroeste,ES,1
A,I_DSK2_LW,PC_IND,ES2,2025,17.10 ,17.1,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Noreste,Noreste,ES,1
A,I_DSK2_LW,PC_IND,ES3,2025,14.59 ,14.59,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Comunidad de Madrid,Comunidad de Madrid,ES,1
A,I_DSK2_LW,PC_IND,ES4,2025,15.63 ,15.63,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Centro (ES),Centro (ES),ES,1
A,I_DSK2_LW,PC_IND,ES5,2025,16.07 ,16.07,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Este,Este,ES,1
A,I_DSK2_LW,PC_IND,ES6,2025,16.92 ,16.92,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Sur,Sur,ES,1
A,I_DSK2_LW,PC_IND,ES7,2025,15.91 ,15.91,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Canarias,Canarias,ES,1
A,I_DSK2_LW,PC_IND,FR1,2025,14.14 u,14.14,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Ile de France,Ile-de-France,FR,1
A,I_DSK2_LW,PC_IND,FRB,2025,18.12 u,18.12,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Centre — Val de Loire,Centre — Val de Loire,FR,1
A,I_DSK2_LW,PC_IND,FRC,2025,18.19 u,18.19,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté,FR,1
A,I_DSK2_LW,PC_IND,FRD,2025,17.88 u,17.88,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Normandie,Normandie,FR,1
A,I_DSK2_LW,PC_IND,FRE,2025,16.79 u,16.79,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Hauts-de-France,Hauts-de-France,FR,1
A,I_DSK2_LW,PC_IND,FRF,2025,16.90 u,16.9,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Grand Est,Grand Est,FR,1
A,I_DSK2_LW,PC_IND,FRG,2025,16.29 u,16.29,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Pays de la Loire,Pays de la Loire,FR,1
A,I_DSK2_LW,PC_IND,FRH,2025,13.40 u,13.4,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Bretagne,Bretagne,FR,1
A,I_DSK2_LW,PC_IND,FRI,2025,17.66 u,17.66,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Nouvelle-Aquitaine,Nouvelle-Aquitaine,FR,1
A,I_DSK2_LW,PC_IND,FRJ,2025,15.38 u,15.38,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Occitanie,Occitanie,FR,1
A,I_DSK2_LW,PC_IND,FRK,2025,14.14 u,14.14,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes,FR,1
