freq,indic_is,unit,geo,year,value_raw,value
A,I_DSK2_IL_BAB,PC_IND,PT1,2025,84.30 ,84.3
A,I_DSK2_IL_BAB,PC_IND,PT2,2025,81.38 ,81.38
A,I_DSK2_IL_BAB,PC_IND,PT3,2025,80.80 ,80.8
A,I_DSK2_IL_BAB,PC_IND,RO,2025,79.43 ,79.43
A,I_DSK2_IL_BAB,PC_IND,RO1,2025,76.47 ,76.47
A,I_DSK2_IL_BAB,PC_IND,RO2,2025,76.16 ,76.16
A,I_DSK2_IL_BAB,PC_IND,RO3,2025,85.65 ,85.65
A,I_DSK2_IL_BAB,PC_IND,RO4,2025,79.43 ,79.43
A,I_DSK2_IL_BAB,PC_IND,RS,2025,87.09 ,87.09
A,I_DSK2_IL_BAB,PC_IND,RS1,2025,89.05 ,89.05
A,I_DSK2_IL_BAB,PC_IND,RS2,2025,85.00 ,85.0
A,I_DSK2_IL_BAB,PC_IND,SE,2025,95.11 ,95.11
A,I_DSK2_IL_BAB,PC_IND,SE1,2025,94.25 ,94.25
A,I_DSK2_IL_BAB,PC_IND,SE2,2025,95.94 ,95.94
A,I_DSK2_IL_BAB,PC_IND,SE3,2025,95.12 ,95.12
A,I_DSK2_IL_BAB,PC_IND,SI,2025,88.42 ,88.42
A,I_DSK2_IL_BAB,PC_IND,SK,2025,84.78 ,84.78
A,I_DSK2_IL_BAB,PC_IND,TR,2025,76.48 ,76.48
A,I_DSK2_IL_BAB,PC_IND,TR1,2025,86.21 ,86.21
A,I_DSK2_IL_BAB,PC_IND,TR2,2025,73.87 ,73.87
A,I_DSK2_IL_BAB,PC_IND,TR3,2025,77.28 ,77.28
A,I_DSK2_IL_BAB,PC_IND,TR4,2025,81.78 ,81.78
A,I_DSK2_IL_BAB,PC_IND,TR5,2025,79.34 ,79.34
A,I_DSK2_IL_BAB,PC_IND,TR6,2025,74.88 ,74.88
A,I_DSK2_IL_BAB,PC_IND,TR7,2025,73.47 ,73.47
A,I_DSK2_IL_BAB,PC_IND,TR8,2025,72.80 ,72.8
A,I_DSK2_IL_BAB,PC_IND,TR9,2025,67.43 ,67.43
A,I_DSK2_IL_BAB,PC_IND,TRA,2025,64.23 ,64.23
A,I_DSK2_IL_BAB,PC_IND,TRB,2025,62.66 ,62.66
A,I_DSK2_IL_BAB,PC_IND,TRC,2025,66.22 ,66.22
A,I_DSK2_IL_BAB,PC_IND,XK,2025,85.71 ,85.71
A,I_DSK2_IL_BAB,PC_IND_IU3,AL,2025,88.75 ,88.75
A,I_DSK2_IL_BAB,PC_IND_IU3,AT,2025,91.59 ,91.59
A,I_DSK2_IL_BAB,PC_IND_IU3,AT1,2025,92.33 ,92.33
A,I_DSK2_IL_BAB,PC_IND_IU3,AT2,2025,91.63 ,91.63
A,I_DSK2_IL_BAB,PC_IND_IU3,AT3,2025,90.64 ,90.64
A,I_DSK2_IL_BAB,PC_IND_IU3,BA,2025,90.59 ,90.59
A,I_DSK2_IL_BAB,PC_IND_IU3,BE,2025,92.48 ,92.48
A,I_DSK2_IL_BAB,PC_IND_IU3,BE1,2025,87.90 ,87.9
A,I_DSK2_IL_BAB,PC_IND_IU3,BE2,2025,94.31 ,94.31
A,I_DSK2_IL_BAB,PC_IND_IU3,BE3,2025,90.62 ,90.62
A,I_DSK2_IL_BAB,PC_IND_IU3,BG,2025,84.79 ,84.79
A,I_DSK2_IL_BAB,PC_IND_IU3,BG3,2025,86.44 ,86.44
A,I_DSK2_IL_BAB,PC_IND_IU3,BG4,2025,83.31 ,83.31
A,I_DSK2_IL_BAB,PC_IND_IU3,CH,2025,96.08 ,96.08
A,I_DSK2_IL_BAB,PC_IND_IU3,CY,2025,97.88 ,97.88
A,I_DSK2_IL_BAB,PC_IND_IU3,CZ,2025,98.15 ,98.15
A,I_DSK2_IL_BAB,PC_IND_IU3,DE,2025,92.89 ,92.89
A,I_DSK2_IL_BAB,PC_IND_IU3,DE1,2025,94.38 ,94.38
A,I_DSK2_IL_BAB,PC_IND_IU3,DE2,2025,91.81 ,91.81
A,I_DSK2_IL_BAB,PC_IND_IU3,DE3,2025,95.53 ,95.53
A,I_DSK2_IL_BAB,PC_IND_IU3,DE4,2025,89.85 ,89.85
A,I_DSK2_IL_BAB,PC_IND_IU3,DE6,2025,95.05 ,95.05
A,I_DSK2_IL_BAB,PC_IND_IU3,DE7,2025,92.05 ,92.05
A,I_DSK2_IL_BAB,PC_IND_IU3,DE8,2025,91.11 ,91.11
A,I_DSK2_IL_BAB,PC_IND_IU3,DE9,2025,95.59 ,95.59
A,I_DSK2_IL_BAB,PC_IND_IU3,DEA,2025,93.30 ,93.3
A,I_DSK2_IL_BAB,PC_IND_IU3,DED,2025,88.42 ,88.42
A,I_DSK2_IL_BAB,PC_IND_IU3,DEE,2025,90.05 ,90.05
A,I_DSK2_IL_BAB,PC_IND_IU3,DEF,2025,92.45 ,92.45
A,I_DSK2_IL_BAB,PC_IND_IU3,DK,2025,97.31 ,97.31
A,I_DSK2_IL_BAB,PC_IND_IU3,EE,2025,96.24 ,96.24
A,I_DSK2_IL_BAB,PC_IND_IU3,EL,2025,96.74 ,96.74
A,I_DSK2_IL_BAB,PC_IND_IU3,EL3,2025,97.73 ,97.73
A,I_DSK2_IL_BAB,PC_IND_IU3,EL4,2025,98.02 ,98.02
A,I_DSK2_IL_BAB,PC_IND_IU3,EL5,2025,95.36 ,95.36
A,I_DSK2_IL_BAB,PC_IND_IU3,EL6,2025,96.15 ,96.15
A,I_DSK2_IL_BAB,PC_IND_IU3,ES,2025,93.25 ,93.25
A,I_DSK2_IL_BAB,PC_IND_IU3,ES1,2025,92.70 ,92.7
A,I_DSK2_IL_BAB,PC_IND_IU3,ES2,2025,94.24 ,94.24
A,I_DSK2_IL_BAB,PC_IND_IU3,ES3,2025,93.93 ,93.93
A,I_DSK2_IL_BAB,PC_IND_IU3,ES4,2025,92.18 ,92.18
A,I_DSK2_IL_BAB,PC_IND_IU3,ES5,2025,94.30 ,94.3
A,I_DSK2_IL_BAB,PC_IND_IU3,ES6,2025,91.56 ,91.56
A,I_DSK2_IL_BAB,PC_IND_IU3,ES7,2025,93.43 ,93.43
A,I_DSK2_IL_BAB,PC_IND_IU3,FI,2025,98.87 ,98.87
A,I_DSK2_IL_BAB,PC_IND_IU3,FR,2025,89.77 ,89.77
A,I_DSK2_IL_BAB,PC_IND_IU3,FR1,2025,91.31 u,91.31
A,I_DSK2_IL_BAB,PC_IND_IU3,FRB,2025,92.57 u,92.57
A,I_DSK2_IL_BAB,PC_IND_IU3,FRC,2025,90.01 u,90.01
A,I_DSK2_IL_BAB,PC_IND_IU3,FRD,2025,89.02 u,89.02
A,I_DSK2_IL_BAB,PC_IND_IU3,FRE,2025,88.37 u,88.37
A,I_DSK2_IL_BAB,PC_IND_IU3,FRF,2025,86.32 u,86.32
A,I_DSK2_IL_BAB,PC_IND_IU3,FRG,2025,90.26 u,90.26
A,I_DSK2_IL_BAB,PC_IND_IU3,FRH,2025,90.43 u,90.43
A,I_DSK2_IL_BAB,PC_IND_IU3,FRI,2025,90.19 u,90.19
A,I_DSK2_IL_BAB,PC_IND_IU3,FRJ,2025,88.76 u,88.76
A,I_DSK2_IL_BAB,PC_IND_IU3,FRK,2025,91.66 u,91.66
A,I_DSK2_IL_BAB,PC_IND_IU3,FRL,2025,89.88 u,89.88
A,I_DSK2_IL_BAB,PC_IND_IU3,FRM,2025,93.00 u,93.0
A,I_DSK2_IL_BAB,PC_IND_IU3,FRY,2025,80.80 u,80.8
A,I_DSK2_IL_BAB,PC_IND_IU3,HR,2025,97.37 ,97.37
A,I_DSK2_IL_BAB,PC_IND_IU3,HU,2025,93.49 ,93.49
A,I_DSK2_IL_BAB,PC_IND_IU3,HU1,2025,94.75 ,94.75
A,I_DSK2_IL_BAB,PC_IND_IU3,HU2,2025,93.79 ,93.79
A,I_DSK2_IL_BAB,PC_IND_IU3,HU3,2025,92.14 ,92.14
A,I_DSK2_IL_BAB,PC_IND_IU3,IE,2025,96.84 ,96.84
A,I_DSK2_IL_BAB,PC_IND_IU3,IT,2025,87.53 ,87.53
A,I_DSK2_IL_BAB,PC_IND_IU3,ITC,2025,89.89 ,89.89
A,I_DSK2_IL_BAB,PC_IND_IU3,ITF,2025,82.63 ,82.63
A,I_DSK2_IL_BAB,PC_IND_IU3,ITG,2025,86.02 ,86.02
A,I_DSK2_IL_BAB,PC_IND_IU3,ITH,2025,90.59 ,90.59
A,I_DSK2_IL_BAB,PC_IND_IU3,ITI,2025,87.22 ,87.22
A,I_DSK2_IL_BAB,PC_IND_IU3,LT,2025,96.30 ,96.3
A,I_DSK2_IL_BAB,PC_IND_IU3,LU,2025,91.44 ,91.44
A,I_DSK2_IL_BAB,PC_IND_IU3,LV,2025,88.41 ,88.41
A,I_DSK2_IL_BAB,PC_IND_IU3,ME,2025,92.69 ,92.69
A,I_DSK2_IL_BAB,PC_IND_IU3,MK,2025,79.03 ,79.03
A,I_DSK2_IL_BAB,PC_IND_IU3,MT,2025,94.39 ,94.39
A,I_DSK2_IL_BAB,PC_IND_IU3,NL,2025,97.77 ,97.77
A,I_DSK2_IL_BAB,PC_IND_IU3,NL1,2025,98.00 ,98.0
A,I_DSK2_IL_BAB,PC_IND_IU3,NL2,2025,98.01 ,98.01
A,I_DSK2_IL_BAB,PC_IND_IU3,NL3,2025,97.82 ,97.82
A,I_DSK2_IL_BAB,PC_IND_IU3,NL4,2025,97.29 ,97.29
A,I_DSK2_IL_BAB,PC_IND_IU3,NO,2025,98.46 ,98.46
A,I_DSK2_IL_BAB,PC_IND_IU3,PL,2025,93.86 ,93.86
A,I_DSK2_IL_BAB,PC_IND_IU3,PL2,2025,93.51 ,93.51
A,I_DSK2_IL_BAB,PC_IND_IU3,PL4,2025,93.79 ,93.79
A,I_DSK2_IL_BAB,PC_IND_IU3,PL5,2025,90.96 ,90.96
A,I_DSK2_IL_BAB,PC_IND_IU3,PL6,2025,89.81 ,89.81
A,I_DSK2_IL_BAB,PC_IND_IU3,PL7,2025,96.03 ,96.03
A,I_DSK2_IL_BAB,PC_IND_IU3,PL8,2025,96.54 ,96.54
A,I_DSK2_IL_BAB,PC_IND_IU3,PL9,2025,95.66 ,95.66
A,I_DSK2_IL_BAB,PC_IND_IU3,PT,2025,94.07 ,94.07
A,I_DSK2_IL_BAB,PC_IND_IU3,PT1,2025,94.21 ,94.21
A,I_DSK2_IL_BAB,PC_IND_IU3,PT2,2025,91.25 ,91.25
A,I_DSK2_IL_BAB,PC_IND_IU3,PT3,2025,91.48 ,91.48
A,I_DSK2_IL_BAB,PC_IND_IU3,RO,2025,85.27 ,85.27
A,I_DSK2_IL_BAB,PC_IND_IU3,RO1,2025,81.26 ,81.26
A,I_DSK2_IL_BAB,PC_IND_IU3,RO2,2025,82.61 ,82.61
A,I_DSK2_IL_BAB,PC_IND_IU3,RO3,2025,91.74 ,91.74
A,I_DSK2_IL_BAB,PC_IND_IU3,RO4,2025,85.38 ,85.38
A,I_DSK2_IL_BAB,PC_IND_IU3,RS,2025,96.72 ,96.72
A,I_DSK2_IL_BAB,PC_IND_IU3,RS1,2025,97.07 ,97.07
A,I_DSK2_IL_BAB,PC_IND_IU3,RS2,2025,96.34 ,96.34
A,I_DSK2_IL_BAB,PC_IND_IU3,SE,2025,96.80 ,96.8
A,I_DSK2_IL_BAB,PC_IND_IU3,SE1,2025,96.18 ,96.18
A,I_DSK2_IL_BAB,PC_IND_IU3,SE2,2025,97.39 ,97.39
A,I_DSK2_IL_BAB,PC_IND_IU3,SE3,2025,96.82 ,96.82
A,I_DSK2_IL_BAB,PC_IND_IU3,SI,2025,96.56 ,96.56
A,I_DSK2_IL_BAB,PC_IND_IU3,SK,2025,91.66 ,91.66
A,I_DSK2_IL_BAB,PC_IND_IU3,TR,2025,85.20 ,85.2
A,I_DSK2_IL_BAB,PC_IND_IU3,TR1,2025,89.65 ,89.65
A,I_DSK2_IL_BAB,PC_IND_IU3,TR2,2025,84.30 ,84.3
A,I_DSK2_IL_BAB,PC_IND_IU3,TR3,2025,87.15 ,87.15
A,I_DSK2_IL_BAB,PC_IND_IU3,TR4,2025,88.24 ,88.24
A,I_DSK2_IL_BAB,PC_IND_IU3,TR5,2025,87.84 ,87.84
A,I_DSK2_IL_BAB,PC_IND_IU3,TR6,2025,83.90 ,83.9
A,I_DSK2_IL_BAB,PC_IND_IU3,TR7,2025,82.99 ,82.99
A,I_DSK2_IL_BAB,PC_IND_IU3,TR8,2025,83.77 ,83.77
A,I_DSK2_IL_BAB,PC_IND_IU3,TR9,2025,79.49 ,79.49
A,I_DSK2_IL_BAB,PC_IND_IU3,TRA,2025,76.28 ,76.28
A,I_DSK2_IL_BAB,PC_IND_IU3,TRB,2025,79.70 ,79.7
A,I_DSK2_IL_BAB,PC_IND_IU3,TRC,2025,76.44 ,76.44
A,I_DSK2_IL_BAB,PC_IND_IU3,XK,2025,87.04 ,87.04
A,I_DSK2_LM,PC_IND,AL,2025,16.79 ,16.79
A,I_DSK2_LM,PC_IND,AT,2025,3.36 ,3.36
A,I_DSK2_LM,PC_IND,AT1,2025,3.68 ,3.68
A,I_DSK2_LM,PC_IND,AT2,2025,3.13 ,3.13
A,I_DSK2_LM,PC_IND,AT3,2025,3.10 ,3.1
A,I_DSK2_LM,PC_IND,BA,2025,10.43 ,10.43
A,I_DSK2_LM,PC_IND,BE,2025,4.10 ,4.1
A,I_DSK2_LM,PC_IND,BE1,2025,4.95 ,4.95
A,I_DSK2_LM,PC_IND,BE2,2025,3.84 ,3.84
A,I_DSK2_LM,PC_IND,BE3,2025,4.28 ,4.28
A,I_DSK2_LM,PC_IND,BG,2025,9.84 ,9.84
A,I_DSK2_LM,PC_IND,BG3,2025,11.10 ,11.1
A,I_DSK2_LM,PC_IND,BG4,2025,8.68 ,8.68
A,I_DSK2_LM,PC_IND,CH,2025,1.58 ,1.58
A,I_DSK2_LM,PC_IND,CY,2025,4.95 ,4.95
A,I_DSK2_LM,PC_IND,CZ,2025,1.76 ,1.76
A,I_DSK2_LM,PC_IND,DE,2025,3.77 ,3.77
A,I_DSK2_LM,PC_IND,DE2,2025,5.55 ,5.55
A,I_DSK2_LM,PC_IND,DE3,2025,2.71 ,2.71
A,I_DSK2_LM,PC_IND,DE4,2025,2.62 ,2.62
A,I_DSK2_LM,PC_IND,DE6,2025,3.38 ,3.38
A,I_DSK2_LM,PC_IND,DE7,2025,3.54 ,3.54
A,I_DSK2_LM,PC_IND,DE8,2025,4.85 u,4.85
A,I_DSK2_LM,PC_IND,DE9,2025,2.65 ,2.65
A,I_DSK2_LM,PC_IND,DEA,2025,3.37 ,3.37
A,I_DSK2_LM,PC_IND,DED,2025,4.10 ,4.1
A,I_DSK2_LM,PC_IND,DEE,2025,8.61 ,8.61
A,I_DSK2_LM,PC_IND,DEF,2025,4.52 ,4.52
A,I_DSK2_LM,PC_IND,DK,2025,1.01 ,1.01
A,I_DSK2_LM,PC_IND,EE,2025,3.40 ,3.4
A,I_DSK2_LM,PC_IND,EL,2025,3.81 ,3.81
A,I_DSK2_LM,PC_IND,EL3,2025,4.28 ,4.28
A,I_DSK2_LM,PC_IND,EL4,2025,2.71 ,2.71
A,I_DSK2_LM,PC_IND,EL5,2025,3.33 ,3.33
A,I_DSK2_LM,PC_IND,EL6,2025,4.15 ,4.15
A,I_DSK2_LM,PC_IND,ES,2025,4.02 ,4.02
A,I_DSK2_LM,PC_IND,ES1,2025,4.56 ,4.56
A,I_DSK2_LM,PC_IND,ES2,2025,2.91 ,2.91
A,I_DSK2_LM,PC_IND,ES3,2025,3.44 ,3.44
A,I_DSK2_LM,PC_IND,ES4,2025,5.45 ,5.45
A,I_DSK2_LM,PC_IND,ES5,2025,3.15 ,3.15
A,I_DSK2_LM,PC_IND,ES6,2025,5.09 ,5.09
A,I_DSK2_LM,PC_IND,ES7,2025,4.37 ,4.37
A,I_DSK2_LM,PC_IND,FI,2025,0.89 ,0.89
A,I_DSK2_LM,PC_IND,FR,2025,3.73 ,3.73
A,I_DSK2_LM,PC_IND,FR1,2025,3.63 u,3.63
A,I_DSK2_LM,PC_IND,FRB,2025,3.54 u,3.54
A,I_DSK2_LM,PC_IND,FRC,2025,3.84 u,3.84
A,I_DSK2_LM,PC_IND,FRD,2025,4.33 u,4.33
A,I_DSK2_LM,PC_IND,FRE,2025,4.83 u,4.83
A,I_DSK2_LM,PC_IND,FRF,2025,4.29 u,4.29
A,I_DSK2_LM,PC_IND,FRG,2025,3.37 u,3.37
A,I_DSK2_LM,PC_IND,FRH,2025,3.80 u,3.8
A,I_DSK2_LM,PC_IND,FRI,2025,2.93 u,2.93
A,I_DSK2_LM,PC_IND,FRJ,2025,3.21 u,3.21
A,I_DSK2_LM,PC_IND,FRK,2025,3.10 u,3.1
A,I_DSK2_LM,PC_IND,FRL,2025,3.18 u,3.18
A,I_DSK2_LM,PC_IND,FRM,2025,0 u,0.0
A,I_DSK2_LM,PC_IND,FRY,2025,8.06 u,8.06
A,I_DSK2_LM,PC_IND,HR,2025,1.98 ,1.98
A,I_DSK2_LM,PC_IND,HU,2025,4.38 ,4.38
A,I_DSK2_LM,PC_IND,HU1,2025,2.45 ,2.45
A,I_DSK2_LM,PC_IND,HU2,2025,5.08 ,5.08
A,I_DSK2_LM,PC_IND,HU3,2025,5.47 ,5.47
A,I_DSK2_LM,PC_IND,IE,2025,2.04 ,2.04
A,I_DSK2_LM,PC_IND,IT,2025,5.19 ,5.19
A,I_DSK2_LM,PC_IND,ITC,2025,3.95 ,3.95
A,I_DSK2_LM,PC_IND,ITF,2025,6.93 ,6.93
A,I_DSK2_LM,PC_IND,ITG,2025,6.77 ,6.77
A,I_DSK2_LM,PC_IND,ITH,2025,4.00 ,4.0
A,I_DSK2_LM,PC_IND,ITI,2025,5.16 ,5.16
A,I_DSK2_LM,PC_IND,LT,2025,4.77 ,4.77
A,I_DSK2_LM,PC_IND,LU,2025,3.94 ,3.94
A,I_DSK2_LM,PC_IND,LV,2025,5.97 ,5.97
A,I_DSK2_LM,PC_IND,ME,2025,1.79 ,1.79
A,I_DSK2_LM,PC_IND,MK,2025,14.42 ,14.42
A,I_DSK2_LM,PC_IND,MT,2025,4.44 ,4.44
A,I_DSK2_LM,PC_IND,NL,2025,0.91 ,0.91
A,I_DSK2_LM,PC_IND,NL1,2025,1.07 ,1.07
A,I_DSK2_LM,PC_IND,NL2,2025,0.66 ,0.66
A,I_DSK2_LM,PC_IND,NL3,2025,0.90 ,0.9
A,I_DSK2_LM,PC_IND,NL4,2025,1.12 ,1.12
A,I_DSK2_LM,PC_IND,NO,2025,0.68 ,0.68
A,I_DSK2_LM,PC_IND,PL,2025,6.31 ,6.31
A,I_DSK2_LM,PC_IND,PL2,2025,5.24 ,5.24
A,I_DSK2_LM,PC_IND,PL4,2025,8.44 ,8.44
A,I_DSK2_LM,PC_IND,PL5,2025,4.11 ,4.11
A,I_DSK2_LM,PC_IND,PL6,2025,7.56 ,7.56
A,I_DSK2_LM,PC_IND,PL7,2025,5.92 ,5.92
A,I_DSK2_LM,PC_IND,PL8,2025,8.23 ,8.23
A,I_DSK2_LM,PC_IND,PL9,2025,4.14 ,4.14
A,I_DSK2_LM,PC_IND,PT,2025,4.37 ,4.37
A,I_DSK2_LM,PC_IND,PT1,2025,4.27 ,4.27
A,I_DSK2_LM,PC_IND,PT2,2025,7.05 ,7.05
A,I_DSK2_LM,PC_IND,PT3,2025,5.72 ,5.72
A,I_DSK2_LM,PC_IND,RO,2025,11.82 ,11.82
A,I_DSK2_LM,PC_IND,RO1,2025,12.53 ,12.53
A,I_DSK2_LM,PC_IND,RO2,2025,11.47 ,11.47
A,I_DSK2_LM,PC_IND,RO3,2025,11.73 ,11.73
A,I_DSK2_LM,PC_IND,RO4,2025,11.55 ,11.55
A,I_DSK2_LM,PC_IND,RS,2025,7.36 ,7.36
A,I_DSK2_LM,PC_IND,RS1,2025,6.07 ,6.07
A,I_DSK2_LM,PC_IND,RS2,2025,8.74 ,8.74
A,I_DSK2_LM,PC_IND,SE,2025,2.12 ,2.12
A,I_DSK2_LM,PC_IND,SE1,2025,2.47 ,2.47
A,I_DSK2_LM,PC_IND,SE2,2025,1.97 ,1.97
A,I_DSK2_LM,PC_IND,SE3,2025,1.63 ,1.63
A,I_DSK2_LM,PC_IND,SI,2025,7.06 ,7.06
A,I_DSK2_LM,PC_IND,SK,2025,5.88 ,5.88
A,I_DSK2_LM,PC_IND,TR,2025,8.92 ,8.92
A,I_DSK2_LM,PC_IND,TR1,2025,6.88 ,6.88
A,I_DSK2_LM,PC_IND,TR2,2025,9.42 ,9.42
A,I_DSK2_LM,PC_IND,TR3,2025,9.19 ,9.19
A,I_DSK2_LM,PC_IND,TR4,2025,7.00 ,7.0
A,I_DSK2_LM,PC_IND,TR5,2025,6.42 ,6.42
A,I_DSK2_LM,PC_IND,TR6,2025,9.62 ,9.62
A,I_DSK2_LM,PC_IND,TR7,2025,10.51 ,10.51
A,I_DSK2_LM,PC_IND,TR8,2025,9.35 ,9.35
A,I_DSK2_LM,PC_IND,TR9,2025,9.88 ,9.88
A,I_DSK2_LM,PC_IND,TRA,2025,10.73 ,10.73
A,I_DSK2_LM,PC_IND,TRB,2025,11.60 ,11.6
A,I_DSK2_LM,PC_IND,TRC,2025,13.05 ,13.05
A,I_DSK2_LM,PC_IND,XK,2025,0.18 ,0.18
A,I_DSK2_LM,PC_IND_IU3,AL,2025,19.26 ,19.26
A,I_DSK2_LM,PC_IND_IU3,AT,2025,3.53 ,3.53
A,I_DSK2_LM,PC_IND_IU3,AT1,2025,3.81 ,3.81
A,I_DSK2_LM,PC_IND_IU3,AT2,2025,3.34 ,3.34
A,I_DSK2_LM,PC_IND_IU3,AT3,2025,3.28 ,3.28
A,I_DSK2_LM,PC_IND_IU3,BA,2025,11.57 ,11.57
A,I_DSK2_LM,PC_IND_IU3,BE,2025,4.25 ,4.25
A,I_DSK2_LM,PC_IND_IU3,BE1,2025,5.24 ,5.24
A,I_DSK2_LM,PC_IND_IU3,BE2,2025,3.96 ,3.96
A,I_DSK2_LM,PC_IND_IU3,BE3,2025,4.45 ,4.45
A,I_DSK2_LM,PC_IND_IU3,BG,2025,11.33 ,11.33
A,I_DSK2_LM,PC_IND_IU3,BG3,2025,12.92 ,12.92
A,I_DSK2_LM,PC_IND_IU3,BG4,2025,9.89 ,9.89
A,I_DSK2_LM,PC_IND_IU3,CH,2025,1.59 ,1.59
A,I_DSK2_LM,PC_IND_IU3,CY,2025,5.28 ,5.28
A,I_DSK2_LM,PC_IND_IU3,CZ,2025,1.86 ,1.86
A,I_DSK2_LM,PC_IND_IU3,DE,2025,3.99 ,3.99
A,I_DSK2_LM,PC_IND_IU3,DE2,2025,5.85 ,5.85
A,I_DSK2_LM,PC_IND_IU3,DE3,2025,2.91 ,2.91
A,I_DSK2_LM,PC_IND_IU3,DE4,2025,2.90 ,2.9
A,I_DSK2_LM,PC_IND_IU3,DE6,2025,3.50 ,3.5
A,I_DSK2_LM,PC_IND_IU3,DE7,2025,3.71 ,3.71
A,I_DSK2_LM,PC_IND_IU3,DE8,2025,5.18 u,5.18
A,I_DSK2_LM,PC_IND_IU3,DE9,2025,2.79 ,2.79
A,I_DSK2_LM,PC_IND_IU3,DEA,2025,3.55 ,3.55
A,I_DSK2_LM,PC_IND_IU3,DED,2025,4.32 ,4.32
A,I_DSK2_LM,PC_IND_IU3,DEE,2025,9.58 ,9.58
A,I_DSK2_LM,PC_IND_IU3,DEF,2025,4.77 ,4.77
A,I_DSK2_LM,PC_IND_IU3,DK,2025,1.01 ,1.01
A,I_DSK2_LM,PC_IND_IU3,EE,2025,3.59 ,3.59
A,I_DSK2_LM,PC_IND_IU3,EL,2025,4.28 ,4.28
A,I_DSK2_LM,PC_IND_IU3,EL3,2025,4.54 ,4.54
A,I_DSK2_LM,PC_IND_IU3,EL4,2025,3.15 ,3.15
A,I_DSK2_LM,PC_IND_IU3,EL5,2025,3.73 ,3.73
A,I_DSK2_LM,PC_IND_IU3,EL6,2025,5.05 ,5.05
A,I_DSK2_LM,PC_IND_IU3,ES,2025,4.18 ,4.18
A,I_DSK2_LM,PC_IND_IU3,ES1,2025,4.84 ,4.84
A,I_DSK2_LM,PC_IND_IU3,ES2,2025,3.02 ,3.02
A,I_DSK2_LM,PC_IND_IU3,ES3,2025,3.51 ,3.51
A,I_DSK2_LM,PC_IND_IU3,ES4,2025,5.73 ,5.73
A,I_DSK2_LM,PC_IND_IU3,ES5,2025,3.23 ,3.23
A,I_DSK2_LM,PC_IND_IU3,ES6,2025,5.37 ,5.37
A,I_DSK2_LM,PC_IND_IU3,ES7,2025,4.53 ,4.53
A,I_DSK2_LM,PC_IND_IU3,FI,2025,0.91 ,0.91
A,I_DSK2_LM,PC_IND_IU3,FR,2025,3.93 ,3.93
A,I_DSK2_LM,PC_IND_IU3,FR1,2025,3.76 u,3.76
A,I_DSK2_LM,PC_IND_IU3,FRB,2025,3.71 u,3.71
A,I_DSK2_LM,PC_IND_IU3,FRC,2025,4.15 u,4.15
A,I_DSK2_LM,PC_IND_IU3,FRD,2025,4.55 u,4.55
A,I_DSK2_LM,PC_IND_IU3,FRE,2025,5.17 u,5.17
A,I_DSK2_LM,PC_IND_IU3,FRF,2025,4.58 u,4.58
A,I_DSK2_LM,PC_IND_IU3,FRG,2025,3.50 u,3.5
A,I_DSK2_LM,PC_IND_IU3,FRH,2025,3.98 u,3.98
A,I_DSK2_LM,PC_IND_IU3,FRI,2025,3.07 u,3.07
A,I_DSK2_LM,PC_IND_IU3,FRJ,2025,3.38 u,3.38
A,I_DSK2_LM,PC_IND_IU3,FRK,2025,3.26 u,3.26
A,I_DSK2_LM,PC_IND_IU3,FRL,2025,3.32 u,3.32
A,I_DSK2_LM,PC_IND_IU3,FRM,2025,0 u,0.0
A,I_DSK2_LM,PC_IND_IU3,FRY,2025,9.09 u,9.09
A,I_DSK2_LM,PC_IND_IU3,HR,2025,2.30 ,2.3
A,I_DSK2_LM,PC_IND_IU3,HU,2025,4.72 ,4.72
A,I_DSK2_LM,PC_IND_IU3,HU1,2025,2.57 ,2.57
A,I_DSK2_LM,PC_IND_IU3,HU2,2025,5.48 ,5.48
A,I_DSK2_LM,PC_IND_IU3,HU3,2025,6.02 ,6.02
A,I_DSK2_LM,PC_IND_IU3,IE,2025,2.04 ,2.04
A,I_DSK2_LM,PC_IND_IU3,IT,2025,5.74 ,5.74
A,I_DSK2_LM,PC_IND_IU3,ITC,2025,4.26 ,4.26
A,I_DSK2_LM,PC_IND_IU3,ITF,2025,8.18 ,8.18
A,I_DSK2_LM,PC_IND_IU3,ITG,2025,7.81 ,7.81
A,I_DSK2_LM,PC_IND_IU3,ITH,2025,4.32 ,4.32
A,I_DSK2_LM,PC_IND_IU3,ITI,2025,5.54 ,5.54
A,I_DSK2_LM,PC_IND_IU3,LT,2025,5.35 ,5.35
A,I_DSK2_LM,PC_IND_IU3,LU,2025,3.98 ,3.98
A,I_DSK2_LM,PC_IND_IU3,LV,2025,6.32 ,6.32
A,I_DSK2_LM,PC_IND_IU3,ME,2025,1.90 ,1.9
A,I_DSK2_LM,PC_IND_IU3,MK,2025,15.65 ,15.65
A,I_DSK2_LM,PC_IND_IU3,MT,2025,4.62 ,4.62
A,I_DSK2_LM,PC_IND_IU3,NL,2025,0.91 ,0.91
A,I_DSK2_LM,PC_IND_IU3,NL1,2025,1.07 ,1.07
A,I_DSK2_LM,PC_IND_IU3,NL2,2025,0.66 ,0.66
A,I_DSK2_LM,PC_IND_IU3,NL3,2025,0.90 ,0.9
A,I_DSK2_LM,PC_IND_IU3,NL4,2025,1.12 ,1.12
A,I_DSK2_LM,PC_IND_IU3,NO,2025,0.69 ,0.69
